feature,log2FC,p_value_ttest,q_value_ttest,grad_avg,grad_mag,volcano_weight,metric_abs,metric_signed,sig_up,sig_down,p_treatment,p_batch,p_interaction,q_treatment,q_batch,q_interaction
105,0.05823612152566419,0.5520151408424678,0.9270832228024526,-0.012274558,0.012274558,0.25804901014370735,0.015027773514306291,0.015027773514306291,False,False,0.5242060811303493,0.00011724910165922242,0.5927298263004095,0.8960787711629903,0.0006337789278876888,0.8584650300772874
106,0.051806684536197585,0.6529970957095963,0.9270832228024526,0.00221322,0.00221322,0.18508875030241628,0.009588834498116325,0.009588834498116325,False,False,0.6549977962491123,0.5200069058055881,0.5502490303027404,0.9166047722730137,0.6582365896273267,0.8584650300772874
107,0.02812140519451449,0.7789592748006415,0.9502662260546285,-0.021650938,0.021650938,0.10848524732318979,0.0030507575976025385,0.0030507575976025385,False,False,0.7533839504061002,1.2298068123367487e-06,0.9967176354203964,0.930103642476667,1.4468315439255868e-05,0.9967176354203964
108,-0.14054118422973436,0.3650623697585037,0.8578960412889909,-0.0006565536,0.0006565536,0.4376329313572976,0.06150545043088465,-0.06150545043088465,False,False,0.35992398684439464,0.07345766552328734,0.3521395413820345,0.8462091290656015,0.1398808292824867,0.8584650300772874
109,0.053966688546279507,0.6298349367808407,0.9270832228024526,0.01667236,0.01667236,0.20077325282886563,0.010835067603838823,0.010835067603838823,False,False,0.6309388187942166,0.25034522494475286,0.8743963741003562,0.9166047722730137,0.3777401395026596,0.9351832878078675
110,0.12181482835431265,0.2926772168354173,0.801390874690006,0.002337041,0.002337041,0.5336110834690652,0.06500174254074297,0.06500174254074297,False,False,0.29405840361362257,0.2616036707742728,0.7147568118133346,0.7703320778306652,0.3904532399616012,0.8762577297471079
111,-0.303811173339921,0.013507316221992123,0.08442072638745077,-0.07273132,0.07273132,1.8694309326777305,0.5679540051347642,-0.5679540051347642,False,False,0.011879870561868048,0.03185430318883452,0.4712405984937672,0.07199921552647301,0.07407977485775469,0.8584650300772874
112,-0.17322845384778415,0.07169735203151474,0.3258970546887034,-0.034159433,0.034159433,1.1444968836535017,0.19825942558890342,-0.19825942558890342,False,False,0.0702122912556327,0.11722648830321626,0.4521039481483926,0.312054627802812,0.19868896322579027,0.8584650300772874
113,0.05273772207496168,0.6721836871399743,0.9270832228024526,0.0070671737,0.0070671737,0.17251203139504254,0.009097891566298817,0.009097891566298817,False,False,0.6747051503292516,0.9683053189171893,0.5292033344039243,0.9166047722730137,0.9880666519563156,0.8584650300772874
114,0.18631969012330135,0.1326701432739254,0.5343208282722133,0.020872522,0.020872522,0.8772268018552835,0.1634446258895311,0.1634446258895311,False,False,0.13651376616325558,0.824466858474407,0.8831353442424164,0.5353481026010023,0.9088218460590415,0.9395056853642727
115,-0.12778921902029775,0.3165493955025524,0.801390874690006,-0.04255279,0.04255279,0.49955851149065883,0.06383819203833373,-0.06383819203833373,False,False,0.25097186876723004,1.2721972683810597e-07,0.5240022045238415,0.7274546920789277,1.9572265667400917e-06,0.8584650300772874
116,-0.012662465667738673,0.9175724840150247,0.9905035451358372,0.0022947376,0.0022947376,0.037359618449873816,0.0004730648859813435,-0.0004730648859813435,False,False,0.9126494685159725,0.00032096833421169026,0.6807334626824622,0.9900814233934792,0.001565699191276538,0.866714921916851
117,0.06935547028697334,0.5213274007034061,0.906656349049402,0.00756686,0.00756686,0.28288944817569384,0.019619930717447616,0.019619930717447616,False,False,0.5209583871920327,0.49362025836545087,0.1934693078891711,0.8960787711629903,0.6328464850839114,0.8584650300772874
118,0.04055145360868809,0.6546692142861562,0.9270832228024526,-0.009575581,0.009575581,0.18397808122555412,0.007460578625833506,0.007460578625833506,False,False,0.6501315266086333,0.0959182205826645,0.1700082380756433,0.9166047722730137,0.1732767754970062,0.8584650300772874
119,-0.07886547282528099,0.49059508588655665,0.9050334807428563,-0.016176382,0.016176382,0.309276806278513,0.02439126156104776,-0.02439126156104776,False,False,0.48575565899502005,0.044490612199013686,0.8282769313750101,0.8889142006480557,0.09268877541461185,0.9203077015277891
120,0.05497647275597212,0.6320032376384472,0.9270832228024526,-0.0018549071,0.0018549071,0.1992806968997187,0.010955749803898521,0.010955749803898521,False,False,0.6324905494409874,0.20370216898960022,0.7637476492888873,0.9166047722730137,0.3233367761739686,0.8969149471631382
121,-0.15616762345503327,0.26633988806097053,0.7990776359045016,0.013318386,0.013318386,0.5745637871190103,0.0897282611576995,-0.0897282611576995,False,False,0.269861272001369,0.48015080990957626,0.8552826449055414,0.7601725971869548,0.6195494321413888,0.9253487436609763
122,-0.026041486074866668,0.7515645998045473,0.9453642764837072,0.00063045294,0.00063045294,0.12403368422826211,0.0032300214606446973,-0.0032300214606446973,False,False,0.7495893306016381,0.06423560785947555,0.7229126270413639,0.930103642476667,0.12353001511437604,0.8762577297471079
123,-0.11900279547184019,0.30922125805946155,0.801390874690006,-0.037215784,0.037215784,0.5097306572486433,0.06065937315028697,-0.06065937315028697,False,False,0.30253953984879406,0.735929922007909,0.03341803231077284,0.7703320778306652,0.8357105605706738,0.8584650300772874
124,-0.16858526960469994,0.12399077754420779,0.5166282397675325,-0.017267868,0.017267868,0.9066106165362527,0.1528411952152474,-0.1528411952152474,False,False,0.10871018359638895,0.0015546323213848417,0.9647770368906652,0.45295909831828735,0.005979355082249392,0.9967176354203964
125,0.059975941323509085,0.6368879218307091,0.9270832228024526,0.015193764,0.015193764,0.1959369871514134,0.011751505244498323,0.011751505244498323,False,False,0.6074833691818098,2.278006291534918e-05,0.6246472089967612,0.9166047722730137,0.00014841901352305982,0.8584650300772874
126,0.04465669037487947,0.7378073887349774,0.9339334034619967,0.004129606,0.004129606,0.13205699986719685,0.0058972285549049085,0.0058972285549049085,False,False,0.6981688839295438,5.9306169285974476e-08,0.3280832684559143,0.9166047722730137,9.884361547662413e-07,0.8584650300772874
127,0.013358016472110407,0.8986881964446473,0.9905035451358372,-0.0023310024,0.0023310024,0.046390962384824916,0.0006196912396935455,0.0006196912396935455,False,False,0.8993390425071143,0.44441070576133146,0.6922760267096462,0.9900814233934792,0.5925476076817753,0.866714921916851
128,0.05792347259173508,0.5592174055526136,0.9270832228024526,-0.004472696,0.004472696,0.2524193197054814,0.014621003546584868,0.014621003546584868,False,False,0.5617376396651068,0.3951161018771674,0.9730986554378674,0.9166047722730137,0.5397336820613694,0.9967176354203964
129,0.018743851091174275,0.8692847536969367,0.9905035451358372,0.00089592574,0.00089592574,0.060837937357861104,0.001140337238529937,0.001140337238529937,False,False,0.86779480849881,0.042050000067001235,0.9169994991727122,0.9900814233934792,0.09059605471388373,0.965262630708118
130,0.14517831559244912,0.16511027406954376,0.5896795502483706,0.01587652,0.01587652,0.7822259017046052,0.11356223882225926,0.11356223882225926,False,False,0.1694037242554076,0.9278191017609567,0.855947587886403,0.5646790808513587,0.9766516860641651,0.9253487436609763
131,-0.05381912550887131,0.6182151092386864,0.9270832228024526,-0.0031379394,0.0031379394,0.208860384942723,0.011240683271063584,-0.011240683271063584,False,False,0.6178842242223868,0.44408408144903366,0.20796848111137267,0.9166047722730137,0.5925476076817753,0.8584650300772874
132,-0.04152437927966267,0.6950566114380997,0.9270832228024526,-0.0010071034,0.0010071034,0.1579798212603866,0.006560014016549609,-0.006560014016549609,False,False,0.68085188532005,0.0008895215412501346,0.7163613332994315,0.9166047722730137,0.0037851980478729127,0.8762577297471079
133,0.04143318884612555,0.7135015108602917,0.9270832228024526,0.0045055635,0.0045055635,0.14660510291710876,0.006074316914970239,0.006074316914970239,False,False,0.7062245634221873,0.10252308217732331,0.03507550385533635,0.9166047722730137,0.18145678261473153,0.8584650300772874
134,-0.07351417046964875,0.4911599325805909,0.9050334807428563,0.0051891934,0.0051891934,0.3087770689208351,0.022699490081764754,-0.022699490081764754,False,False,0.4941500630056912,0.5113869894301768,0.6337422249613378,0.8889142006480557,0.6514483941785691,0.8584650300772874
135,-0.6669724916363333,4.0437914445049955e-10,1.4010599535229882e-08,-0.24051835,0.24051835,9.393211250913941,6.265013512488511,-6.265013512488511,False,True,1.5198261047435566e-10,0.009099769540596513,0.6545468452094618,5.066087015811856e-09,0.025469839156174914,0.8584650300772874
136,0.06349523693492068,0.4945753885525692,0.9050334807428563,-0.0057175998,0.0057175998,0.3057674991388017,0.019414779804816366,0.019414779804816366,False,False,0.4769928097887136,0.0029019010292303743,0.33837686633734,0.8889142006480557,0.010182108874492541,0.8584650300772874
137,-0.08910009334968669,0.41287737104111044,0.8959680281766282,-0.020744732,0.020744732,0.38417891925968434,0.03423037756901962,-0.03423037756901962,False,False,0.378729431281874,9.525652750575687e-05,0.3936892765356057,0.8555559168198557,0.0005443230143186107,0.8584650300772874
138,-0.07190363001776391,0.49163578710943634,0.9050334807428563,-0.006138084,0.006138084,0.3083565115088005,0.02217195251709715,-0.02217195251709715,False,False,0.4853828491855732,0.03488751666890943,0.5848104812712437,0.8889142006480557,0.0792898106111578,0.8584650300772874
139,-0.13223674590947668,0.43833269433350874,0.8959680281766282,0.0026017854,0.0026017854,0.35819613500635733,0.047366691290592275,-0.047366691290592275,False,False,0.42976330049342215,0.8361160983743181,0.018831124693168992,0.8762298938834648,0.9088218460590415,0.8584650300772874
140,-0.017803630301886468,0.8891282297702281,0.9905035451358372,0.019506315,0.019506315,0.05103560071069329,0.0009086189672878777,-0.0009086189672878777,False,False,0.8876349367688507,0.07435863777301685,0.2366373868577479,0.9900814233934792,0.1398808292824867,0.8584650300772874
141,0.032556526626898494,0.6753165111935523,0.9270832228024526,-0.008180028,0.008180028,0.17049263183973437,0.005550647908180314,0.005550647908180314,False,False,0.6740043950438683,0.27163798921431004,0.2067191029460036,0.9166047722730137,0.4024266506878667,0.8584650300772874
142,0.15396211844245186,0.27522532847071024,0.801390874690006,0.014075044,0.014075044,0.5603116012908373,0.08626676112261976,0.08626676112261976,False,False,0.22700125366016677,8.17404505726269e-06,0.15283180240208596,0.6984653958774363,6.811704214385575e-05,0.8584650300772874
143,0.006676553199053579,0.9559809719394903,0.9906538569321143,0.00067640364,0.00067640364,0.0195507519330236,0.00013053163536233168,0.00013053163536233168,False,False,0.9553606833327806,0.041595852658805235,0.4713270596225644,0.9900814233934792,0.09059605471388373,0.8584650300772874
144,0.00010852928307772126,0.9990455559468623,0.9990455559468623,-0.0067235003,0.0067235003,0.0004147077247209068,4.5007932050752997e-08,4.5007932050752997e-08,False,False,0.9989852385619966,0.00021675730843617662,0.9921837119232166,0.9989852385619966,0.0011115759406983418,0.9967176354203964
145,-0.07263737074901368,0.5080941657917543,0.9050334807428563,-0.00958142,0.00958142,0.29405579186198216,0.021359439574373598,-0.021359439574373598,False,False,0.5066810943693918,0.11421414578704138,0.7219797560209311,0.8889142006480557,0.19523785604622457,0.8762577297471079
146,0.2942480622209866,0.02627257858746563,0.14201393831062503,0.020119332,0.020119332,1.580497300211661,0.46505826793278215,0.46505826793278215,False,False,0.026350253147022825,0.29646493856566597,0.37789573413806876,0.1386855428790675,0.43150148354493584,0.8584650300772874
147,0.08335335948725486,0.54765884566499,0.9270832228024526,0.0038299998,0.0038299998,0.2614898933091732,0.021796061079283436,0.021796061079283436,False,False,0.5488856259420768,0.25119719276926866,0.7800816103377047,0.914809376570128,0.3777401395026596,0.8969149471631382
148,-0.1818988506098522,0.024725081060803046,0.1373615614489058,-0.021893341,0.021893341,1.6068622759005806,0.2922864010746468,-0.2922864010746468,False,False,0.02174200219134372,0.03368296322318442,0.18387299327314338,0.12078890106302066,0.07743209936364234,0.8584650300772874
149,0.009079545438499648,0.9406613556143094,0.9905035451358372,0.04995112,0.04995112,0.026566697357226422,0.0002412135358058058,0.0002412135358058058,False,False,0.9389278079027615,0.03541249285175315,0.07327902787896903,0.9900814233934792,0.0795786356219172,0.8584650300772874
150,-0.06649939101155106,0.5113439166197138,0.9050334807428563,-0.0020026967,0.0020026967,0.29128690641965205,0.019370401886545523,-0.019370401886545523,False,False,0.4911261187840711,0.00732888541900012,0.04206851259835065,0.8889142006480557,0.02155554535000035,0.8584650300772874
151,-0.011930307971898474,0.9286719279535718,0.9905035451358372,-0.015618916,0.015618916,0.03213768217795104,0.0003834124458859488,-0.0003834124458859488,False,False,0.9159978043395216,1.084424717246198e-08,0.34366213978900195,0.9900814233934792,2.409832704991551e-07,0.8584650300772874
152,-0.5886691507833995,6.1923930249299756e-06,4.5869577962444265e-05,-0.13570173,0.13570173,5.208141487218331,3.0658722264406064,-3.0658722264406064,False,True,5.6426086733083916e-06,0.29920807689608947,0.15813732717706117,4.179710128376586e-05,0.43150148354493584,0.8584650300772874
153,0.6765811032278058,2.4106950000257845e-10,1.2053475000128922e-08,0.14810582,0.14810582,9.617857732876303,6.507260795597532,6.507260795597532,True,False,2.9826494501494985e-12,2.0462019181650583e-06,0.06878464278402642,1.9884329667663325e-10,2.1021055828314788e-05,0.8584650300772874
154,-0.039467902307988,0.7167846355673069,0.9270832228024526,-0.002737383,0.002737383,0.14461131244170541,0.005707505152079159,-0.005707505152079159,False,False,0.7177743278063204,0.7307645865560943,0.28053470440123734,0.9166047722730137,0.8357105605706738,0.8584650300772874
155,-0.0031739379715239003,0.9771665418981357,0.9960745427574618,0.00463706,0.00463706,0.010031411651298639,3.183907834804402e-05,-3.183907834804402e-05,False,False,0.9773349039397685,0.7396038461050463,0.5009532290205381,0.9958952128108672,0.8357105605706738,0.8584650300772874
156,-0.017932719614695447,0.851946536234836,0.9905035451358372,-0.0073220213,0.0073220213,0.06958765845716153,0.001247895967755468,-0.001247895967755468,False,False,0.8526982353331709,0.46374419854158944,0.4968422471198891,0.9869791802328073,0.610189734923144,0.8584650300772874
157,-0.02622824376256364,0.7875225031163455,0.9502662260546285,-0.0006196802,0.0006196802,0.10373702758328401,0.0027208400466581613,-0.0027208400466581613,False,False,0.7847077456759064,0.04212716544195593,0.526183839066199,0.9454310188866342,0.09059605471388373,0.8584650300772874
158,0.12377833979933446,0.2842742208271771,0.801390874690006,0.008649799,0.008649799,0.5462625221601679,0.06761546808758273,0.06761546808758273,False,False,0.2819277244791484,0.10607644083279906,0.5700740610678234,0.7703320778306652,0.1844807666657375,0.8584650300772874
159,-0.4837189777942129,6.294125708774003e-08,7.404853775028239e-07,-0.18673263,0.18673263,7.201064587434606,3.483291601263973,-3.483291601263973,False,True,3.179254973985195e-08,0.010689445937589522,0.9108638322004982,3.7402999693943467e-07,0.02850518916690539,0.9638770711116382
160,-0.05497461517632822,0.6357647183332744,0.9270832228024526,-0.011461687,0.011461687,0.19670357685900466,0.010813703441631082,-0.010813703441631082,False,False,0.6377031930558916,0.36399977251827675,0.8699476419700609,0.9166047722730137,0.5055552396087177,0.9351832878078675
161,0.10483520833711418,0.30072252822385054,0.801390874690006,0.004912679,0.004912679,0.5218340360936196,0.05470657989127177,0.05470657989127177,False,False,0.3044502434587517,0.6011164325990972,0.6278161286617782,0.7703320778306652,0.742119052591478,0.8584650300772874
162,0.03337210808976785,0.722954371064422,0.9270832228024526,-0.005441564,0.005441564,0.14088911213876776,0.004701766678966381,0.004701766678966381,False,False,0.6709577646553617,1.6245784292331595e-09,0.6044111393710807,0.9166047722730137,5.415261430777199e-08,0.8584650300772874
163,-0.5655783543335702,2.747463791636525e-07,2.616632182510976e-06,-0.1616781,0.1616781,6.561068022360732,3.710798054757394,-3.710798054757394,False,True,9.97280801077426e-10,1.7072765046920969e-10,0.8271367807935318,1.994561602154852e-08,7.205172379706954e-09,0.9203077015277891
164,-0.04117778491557127,0.6811598944319923,0.9270832228024526,-0.028668215,0.028668215,0.16675093049750148,0.006866433950497489,-0.006866433950497489,False,False,0.6804431397278266,0.5978246156397247,0.14207312056383659,0.9166047722730137,0.742119052591478,0.8584650300772874
165,0.4557970817828948,1.3888807850923956e-05,9.920577036374255e-05,0.17932735,0.17932735,4.857335030431213,2.2139591321123753,2.2139591321123753,True,False,6.142430716216518e-06,0.00987918501064924,0.05308920415389106,4.3874505115832266e-05,0.027066260303148605,0.8584650300772874
166,0.07754860715109327,0.5035711093623748,0.9050334807428563,0.004600414,0.004600414,0.2979391939819945,0.02310476950902306,0.02310476950902306,False,False,0.4710223291408623,7.984777764402676e-05,0.3582792225844923,0.8889142006480557,0.00048392592511531374,0.8584650300772874
167,0.46818845297049566,8.517132655784729e-05,0.0005678088437189819,0.12047141,0.12047141,4.069706588491636,1.9053896317097325,1.9053896317097325,True,False,8.965719297490987e-05,0.2356786011277193,0.9884802501243888,0.0005977146198327325,0.36258246327341426,0.9967176354203964
168,0.010695169023804345,0.9200786112588311,0.9905035451358372,-0.0016340498,0.0016340498,0.036175065070303845,0.00038689843537402025,0.00038689843537402025,False,False,0.9122319938464416,1.2656543911197635e-05,0.30695221572378967,0.9900814233934792,9.375217711998248e-05,0.8584650300772874
169,-0.03385799738923026,0.7653900722911561,0.9502662260546285,0.012213978,0.012213978,0.11611717521464311,0.003931495015262179,-0.003931495015262179,False,False,0.7619054534624268,0.04701589167682295,0.32940839351258167,0.934853317131812,0.09693998283881021,0.8584650300772874
170,-0.13924796406128118,0.17968182727383739,0.6090909399113131,-0.035844885,0.035844885,0.7454958445036473,0.10380877856327833,-0.10380877856327833,False,False,0.18216389773515632,0.9665266406400483,0.34653493174115624,0.5972586810988733,0.9880666519563156,0.8584650300772874
171,-0.08483604722598304,0.30226287833705656,0.801390874690006,0.013075198,0.013075198,0.5196151863428913,0.0440820984879235,-0.0440820984879235,False,False,0.29951085852438314,0.09732950804541737,0.6006358726573222,0.7703320778306652,0.1738026929382453,0.8584650300772874
172,-0.514464493940498,4.405227870135448e-06,3.388636823181114e-05,-0.11621563,0.11621563,5.3560316218301764,2.7554880978541663,-2.7554880978541663,False,True,4.1381327587267685e-06,0.14083354959555558,0.4312928398309469,3.183179045174438e-05,0.2327827266042241,0.8584650300772874
173,0.09589577114565272,0.4315617404156704,0.8959680281766282,-0.009224876,0.009224876,0.36495706413478246,0.0349978391002584,0.0349978391002584,False,False,0.43166285317469844,0.2062553526229609,0.5559084348556296,0.8762298938834648,0.3248115789337967,0.8584650300772874
174,-0.14731801547570106,0.16133543443236534,0.5896795502483706,-0.018963985,0.018963985,0.7922702371469005,0.11671567905694444,-0.11671567905694444,False,False,0.16053638814777002,0.15467836894058404,0.5978522956179413,0.5632855724483159,0.2515095429928196,0.8584650300772874
175,0.7780675050255402,1.5597953039185304e-11,1.6795451705060164e-09,0.216968,0.216968,10.806932391524755,8.408522922853361,8.408522922853361,True,False,7.587840830707113e-12,0.19583865649750043,0.04691523290782664,3.7939204153535564e-10,0.31334185039600065,0.8584650300772874
176,0.03685010520925698,0.6976885798442114,0.9270832228024526,0.0063007157,0.0063007157,0.15633838573697045,0.005761085962652762,0.005761085962652762,False,False,0.6961894818375527,0.11252825453885543,0.4931944347430127,0.9166047722730137,0.19401423196354384,0.8584650300772874
177,0.014260357112254046,0.9272737300881801,0.9905035451358372,0.0004934547,0.0004934547,0.03279204372113076,0.0004676262539039727,0.0004676262539039727,False,False,0.9279048325126051,0.8546949474827331,0.6099972056883838,0.9900814233934792,0.9190268252502506,0.8584650300772874
178,0.13262482673149475,0.17023045449149207,0.5972998403210249,0.004265481,0.004265481,0.7689627413463884,0.10198355033403998,0.10198355033403998,False,False,0.1583083968074188,0.008567642718750582,0.45142557584473353,0.5632855724483159,0.024478979196430235,0.8584650300772874
179,-0.03090801278227261,0.7570796525187606,0.9463495656484507,0.00032766385,0.00032766385,0.12085842587700327,0.003735493771851764,-0.003735493771851764,False,False,0.7241177700956809,5.36586235639155e-07,0.10060296998293325,0.9166047722730137,6.707327945489437e-06,0.8584650300772874
180,0.02034446780302137,0.8833935450361947,0.9905035451358372,-0.020755153,0.020755153,0.05384577845933874,0.0010954637061946387,0.0010954637061946387,False,False,0.881500430048213,0.0572363402551258,0.22025005240342485,0.9900814233934792,0.11333928763391247,0.8584650300772874
181,0.13378847696553195,0.26769100802800805,0.7990776359045016,0.005127587,0.005127587,0.5723662168945232,0.07657600442484158,0.07657600442484158,False,False,0.24982411484097414,0.0036925208221192675,0.3638090114615331,0.7274546920789277,0.012308402740397557,0.8584650300772874
182,0.023851961183368197,0.8433289203057535,0.9905035451358372,-0.009719851,0.009719851,0.07400300614290493,0.0017651168299731266,0.0017651168299731266,False,False,0.8403019307712418,0.030171671545530212,0.31105236157219884,0.9869791802328073,0.07099216834242403,0.8584650300772874
183,-0.03716422813555864,0.7187770029082897,0.9270832228024526,-0.01634142,0.01634142,0.14340582648488048,0.0053295668514524355,-0.0053295668514524355,False,False,0.7204778196122565,0.5763235775193161,0.4979502227921607,0.9166047722730137,0.7220236367757837,0.8584650300772874
184,-0.10806728420866622,0.31642567476539935,0.801390874690006,-0.024558512,0.024558512,0.4997282851094021,0.05400427861402714,-0.05400427861402714,False,False,0.3027413301554079,0.6111319214541728,0.00737669875537101,0.7703320778306652,0.7498551183486784,0.8584650300772874
185,-0.08945806743921998,0.4390243338065478,0.8959680281766282,-0.0022324484,0.0022324484,0.3575114074457496,0.03198227959757232,-0.03198227959757232,False,False,0.43347107766308957,0.0444233345127025,0.6183475761703623,0.8762298938834648,0.09268877541461185,0.8584650300772874
186,-0.7691862158727549,1.129925678812241e-09,2.848464576045105e-08,-0.19861569,0.19861569,8.946950121422097,6.881870707498948,-6.881870707498948,False,True,2.4686923809841426e-10,0.001472259828651165,0.2525674138107618,7.053406802811835e-09,0.00588903931460466,0.8584650300772874
187,0.2058092821695978,0.10365328376512464,0.4506664511527158,0.0041908138,0.0041908138,0.984416934781087,0.20260214270289129,0.20260214270289129,False,False,0.06367702601944084,3.925388298040101e-07,0.1497526528746383,0.2894410273610947,5.607697568628716e-06,0.8584650300772874
188,0.0158174947784041,0.8950639581418521,0.9905035451358372,0.0348138,0.0348138,0.04814593040962577,0.0007615480028556628,0.0007615480028556628,False,False,0.8911663851657798,0.0033115416151537065,0.5506085587936229,0.9900814233934792,0.011225564797131209,0.8584650300772874
189,0.0711863796231195,0.5208967916545939,0.906656349049402,0.027047262,0.027047262,0.28324831749722595,0.020163422256967406,0.020163422256967406,False,False,0.5182275144113127,0.09616861040083845,0.5111067311507038,0.8960787711629903,0.1732767754970062,0.8584650300772874
190,0.08772112830015787,0.45400759284701864,0.89902493633073,0.023442116,0.023442116,0.34293688391825305,0.03008281039304942,0.03008281039304942,False,False,0.43936543355361524,0.004535841556251186,0.7722665889419144,0.8762298938834648,0.014174504863284957,0.8969149471631382
191,-0.023532349657471304,0.8644187194925552,0.9905035451358372,-0.019590717,0.019590717,0.06327583678614399,0.0014890291161206255,-0.0014890291161206255,False,False,0.8650932330449355,0.577618909420627,0.4007561016917591,0.9900814233934792,0.7220236367757837,0.8584650300772874
192,-0.017057820339623785,0.8928023786208444,0.9905035451358372,0.0033642126,0.0033642126,0.049244661349449895,0.0008400065859845316,-0.0008400065859845316,False,False,0.8781586924128226,5.311905700960682e-07,0.1688527401982051,0.9900814233934792,6.707327945489437e-06,0.8584650300772874
193,-0.005596643708909726,0.9559203220254993,0.9906538569321143,0.0092613315,0.0092613315,0.01957830557616008,0.00010957280073392852,-0.00010957280073392852,False,False,0.9560176628934272,0.6990880132371922,0.23812819042681008,0.9900814233934792,0.8224564861614025,0.8584650300772874
194,0.07703348663346611,0.45154169725765925,0.89902493633073,0.06206891,0.06206891,0.3453021389213265,0.026599827703103263,0.026599827703103263,False,False,0.4386686557514341,0.010470472435097787,0.3410078824447703,0.8762298938834648,0.02829857414891294,0.8584650300772874
195,-0.21436007861563602,0.11084511672637387,0.4716813477718037,-0.001587654,0.001587654,0.9552834349401483,0.204774632213985,-0.204774632213985,False,False,0.11403730054881792,0.9145841340792903,0.6045161224230121,0.46545836958701187,0.9678138984966035,0.8584650300772874
196,-0.5597092111994251,8.975569861298476e-09,1.7951139722596953e-07,-0.19582832,0.19582832,8.046937968403048,4.503945302865574,-4.503945302865574,False,True,2.7943453596096344e-09,0.0030870872520048468,0.3422559084689605,5.0806279265629716e-08,0.010645128455189128,0.8584650300772874
197,0.015905568144386643,0.8808779705727092,0.9905035451358372,-0.008963587,0.008963587,0.055084250926875786,0.0008761463067999159,0.0008761463067999159,False,False,0.8537369909013783,1.8012930949267382e-10,0.24937799331088975,0.9869791802328073,7.205172379706954e-09,0.8584650300772874
198,0.16593431236694228,0.27806994364351567,0.801390874690006,0.0025692454,0.0025692454,0.5558459511401652,0.0922339156843923,0.0922339156843923,False,False,0.26941634257822433,0.085603886081761,0.10816734304875096,0.7601725971869548,0.1570713506087358,0.8584650300772874
199,-0.6412730498062388,2.101128562918765e-08,3.5018809381979417e-07,-0.15819006,0.15819006,7.677547373363688,4.92340421914881,-4.92340421914881,False,True,1.5996592824771485e-08,0.7108036046019401,0.04777269934975406,2.1955612947098222e-07,0.831349245148468,0.8584650300772874
