feature,is_true_up,is_true_down,log2FC,p_value,q_value,neglog10p,volcano_weight,metric_abs,metric_signed,avg_grad,grad_mag,mean_raw,std_raw,mean_norm,std_norm
124,False,False,-0.19133091073525532,0.10530545205655938,0.4387727169023307,0.9775491431850469,0.9775491431850469,0.18703536785406355,-0.18703536785406355,-0.021787457,0.021787457,-0.063620254,0.978011,5.3644182e-09,0.99999917
125,False,False,0.05410695715969161,0.6042092321715371,0.9163002607368902,0.2188126430969614,0.2188126430969614,0.01183928630604618,0.01183928630604618,0.012741361,0.012741361,-0.09831879,1.0704573,-1.3113022e-08,0.9999992
126,False,False,0.04757361617778547,0.6974893810236145,0.9163002607368902,0.15646239995107247,0.15646239995107247,0.007443482161527483,0.007443482161527483,0.012685198,0.012685198,0.09688174,0.9840824,3.8146972e-08,0.9999993
127,False,False,0.01369615706612927,0.8983839704073863,0.9899961316524615,0.04653800566214345,0.04653800566214345,0.00063739183509313,0.00063739183509313,0.008494671,0.008494671,0.026973724,0.84703887,4.7683715e-09,0.9999989
128,False,False,0.05824396833241318,0.5587154863352892,0.9163002607368902,0.25280929080781395,0.25280929080781395,0.01472461632795015,0.01472461632795015,0.0090385545,0.0090385545,0.122242585,1.0067147,1.1920929e-09,0.999999
129,False,False,0.018045366728916105,0.8724498436616442,0.9899961316524615,0.05925953084110317,0.05925953084110317,0.001069359966211221,0.001069359966211221,0.0029414135,0.0029414135,-0.0878174,0.98433274,2.9802322e-08,0.99999905
130,False,False,0.14786476101189178,0.1654568096017916,0.5541976909863757,0.7813153541516117,0.7813153541516117,0.11552900811654965,0.11552900811654965,0.012536905,0.012536905,-0.05093547,0.8825614,2.1457673e-08,0.9999989
131,False,False,-0.05624870678080095,0.6174294663066534,0.9163002607368902,0.20941264801716863,0.20941264801716863,0.011779190634508795,-0.011779190634508795,0.003435569,0.003435569,0.26713884,0.87978935,2.7418137e-08,0.99999875
132,False,False,-0.03802223101212471,0.6789144757521601,0.9163002607368902,0.16818493123979159,0.16818493123979159,0.0063947663083576654,-0.0063947663083576654,-0.0047840173,0.0047840173,-0.044641733,0.905079,-2.4437904e-08,0.99999887
133,False,False,0.04183132732887698,0.7098350604774593,0.9163002607368902,0.14884255359951565,0.14884255359951565,0.006226281580087256,0.006226281580087256,0.004194355,0.004194355,0.047134105,1.0626258,-2.2649765e-08,0.9999989
134,False,False,-0.07258777868807466,0.4904098782378892,0.8888395775607885,0.3094407904859731,0.3094407904859731,0.022461619616858695,-0.022461619616858695,0.010189516,0.010189516,-0.16569984,1.0395849,1.579523e-08,0.99999917
135,False,True,-0.5931429782265004,1.4929844698540066e-10,4.976614899513356e-09,9.825944709818033,9.825944709818033,5.828190109070395,-5.828190109070395,-0.23153271,0.23153271,-0.81904024,1.1265336,-4.027039e-08,0.99999917
136,False,False,0.06962755091590984,0.47462837669147995,0.8871558442831401,0.3236463001007421,0.3236463001007421,0.022534699239010258,0.022534699239010258,0.0028120705,0.0028120705,0.033492364,0.9295995,1.3560057e-08,0.99999887
137,False,False,-0.1007764585951075,0.37566831206693385,0.8537916183339406,0.4251954364907033,0.4251954364907033,0.042849690300334024,-0.042849690300334024,5.6516175e-05,5.6516175e-05,-0.13688737,0.93231994,-3.0994414e-08,0.99999887
138,False,False,-0.07416451233923553,0.4852397648787363,0.8888395775607885,0.31404361637971434,0.31404361637971434,0.023290891662051474,-0.023290891662051474,-0.00018192883,0.00018192883,-0.1416274,0.87113506,-1.7285346e-08,0.9999988
139,False,False,-0.12795177842459673,0.4385445054693724,0.8840201977284382,0.3579863259035069,0.3579863259035069,0.04580498705104099,-0.04580498705104099,-0.0030096406,0.0030096406,-0.068423085,0.9264269,-3.0994414e-08,0.9999989
140,False,False,-0.018352999085679243,0.8880126626923689,0.9899961316524615,0.0515808413180065,0.0515808413180065,0.0009466631335479393,-0.0009466631335479393,0.0017607925,0.0017607925,0.13612783,1.0523477,-1.5646219e-08,0.9999992
141,False,False,0.032210965835774416,0.6769292682185559,0.9163002607368902,0.16945670801676377,0.16945670801676377,0.005458364232570778,0.005458364232570778,0.00067479914,0.00067479914,-0.0006819999,0.90375197,-1.1920929e-09,0.9999989
142,False,False,0.16435209661151612,0.22990921833211914,0.7074129794834435,0.6384436151138877,0.6384436151138877,0.10492954671220328,0.10492954671220328,0.025945036,0.025945036,0.14001432,1.0513014,4.172325e-09,0.99999917
143,False,False,0.007245737433195643,0.9550267973671728,0.9899961316524615,0.019984442253515547,0.019984442253515547,0.0001448020213178343,0.0001448020213178343,0.00031562414,0.00031562414,0.09456769,0.9425488,-2.7418137e-08,0.999999
144,False,False,0.00013312973291372353,0.9990031256567329,0.9990031256567329,0.00043315296185770597,0.00043315296185770597,5.766553812290467e-08,5.766553812290467e-08,0.0008306762,0.0008306762,0.027450442,0.9286658,-7.152557e-09,0.9999989
145,False,False,-0.07191529658137931,0.5064208338994083,0.8888395775607885,0.29548843596575874,0.29548843596575874,0.02125013850884545,-0.02125013850884545,0.014026615,0.014026615,-0.14938673,0.9361446,-2.4475158e-08,0.999999
146,False,False,0.30915280140239454,0.026017112225980205,0.13693216961042212,1.5847409096930025,1.5847409096930025,0.48992709172857085,0.48992709172857085,0.016753877,0.016753877,-0.015593132,0.9610827,1.8179417e-08,0.99999887
147,False,False,0.09128997969959059,0.5457932332641835,0.9163002607368902,0.26297185300881715,0.26297185300881715,0.024006695122738637,0.024006695122738637,0.017707508,0.017707508,-0.052000407,0.95664614,2.2351742e-08,0.9999989
148,False,False,-0.2001481107833619,0.022545872458181775,0.12186958085503663,1.646932954127971,1.646932954127971,0.3296305193555746,-0.3296305193555746,-0.017708784,0.017708784,-0.040604796,1.0156347,-1.4901161e-08,0.9999989
149,False,False,0.009140134516481897,0.9397671010247822,0.9899961316524615,0.026979762647271952,0.026979762647271952,0.0002465986598188194,0.0002465986598188194,0.0053733084,0.0053733084,0.028557511,1.0107185,-2.3841857e-09,0.99999887
150,False,False,-0.06234552140936524,0.49716062486027945,0.8888395775607885,0.30350327480726996,0.30350327480726996,0.01892206991730911,-0.01892206991730911,-0.018479146,0.018479146,-0.20686607,1.0898,-1.3113022e-08,0.99999905
151,False,False,-0.013465068315295606,0.915809134440069,0.9899961316524615,0.03819502905779384,0.03819502905779384,0.0005142986755678948,-0.0005142986755678948,0.018053282,0.018053282,-0.022660475,1.0302769,7.7486035e-09,0.9999989
152,False,True,-0.6399712378238043,5.90607496913782e-06,4.3748703475094964e-05,5.228701044591356,5.228701044591356,3.346218279717749,-3.346218279717749,-0.096954554,0.096954554,-0.7150724,1.0935944,-3.8146972e-08,0.99999917
153,True,False,0.7470799967122971,4.8129368931025574e-12,3.208624595401705e-10,11.317589832724678,11.317589832724678,8.45514497502308,8.45514497502308,0.19447975,0.19447975,0.68152297,1.280221,1.2755395e-07,0.9999993
154,False,False,-0.037163094017091385,0.718940030456518,0.9163002607368902,0.14330733427361203,0.14330733427361203,0.005325743936948986,-0.005325743936948986,0.0056199813,0.0056199813,-0.083549015,0.9077658,3.3974647e-08,0.99999905
155,False,False,-0.0031764094714679557,0.9771650605712474,0.9958237334493111,0.010032070016637105,0.010032070016637105,3.1865962219275795e-05,-3.1865962219275795e-05,0.013116812,0.013116812,0.014022732,1.1087712,-6.556511e-09,0.99999905
156,False,False,-0.017892136515403008,0.8518744743978459,0.9876495887148714,0.06962439477862245,0.06962439477862245,0.0012457291761814252,-0.0012457291761814252,-0.010697606,0.010697606,-0.19648586,1.052444,-5.9604645e-08,0.99999887
157,False,False,-0.029309344439049617,0.7843390335592122,0.9449867874207376,0.10549617127379533,0.10549617127379533,0.0030920236208646394,-0.0030920236208646394,-0.0011700595,0.0011700595,-0.1434517,1.020224,-6.2584875e-09,0.9999989
158,False,False,0.12270179850976705,0.28264288004461746,0.7793024288940318,0.5487619502225444,0.5487619502225444,0.06733407824603345,0.06733407824603345,0.010548297,0.010548297,-0.10322742,1.0250367,-3.576279e-08,0.9999991
159,False,True,-0.5295447106223404,2.6836067591801573e-08,3.3545084489751965e-07,7.571281122940546,7.571281122940546,4.00933187128794,-4.00933187128794,-0.13674955,0.13674955,-0.69091815,1.2418408,2.5331975e-08,0.99999917
160,False,False,-0.05185012683298693,0.6349051231425245,0.9163002607368902,0.19729116852566111,0.19729116852566111,0.010229572111083728,-0.010229572111083728,0.00494167,0.00494167,0.091309525,0.98764086,-1.3113022e-08,0.99999887
161,False,False,0.1022868689700106,0.3001187458254265,0.783315254522362,0.522706877103369,0.522706877103369,0.053466049847995745,0.053466049847995745,0.004492161,0.004492161,0.20099089,0.9761605,-3.218651e-08,0.99999905
162,False,False,0.03830168821101381,0.6740662279972911,0.9163002607368902,0.17129743129739816,0.17129743129739816,0.006560980804900503,0.006560980804900503,-0.0065509025,0.0065509025,0.04504406,1.007189,1.7881393e-09,0.99999905
163,False,True,-0.6414065371666737,9.017433960322071e-10,1.8034867920644143e-08,9.044917029577688,9.044917029577688,5.801468910901301,-5.801468910901301,-0.21014223,0.21014223,-0.58616936,1.0790924,-7.4505807e-10,0.9999991
164,False,False,-0.04026981074836097,0.6828571299852337,0.9163002607368902,0.16567015158862208,0.16567015158862208,0.006671505651126084,-0.006671505651126084,0.016153045,0.016153045,0.05484433,1.05233,-5.9604646e-09,0.99999905
165,True,False,0.48792163085525614,7.621112108742752e-06,5.443651506244823e-05,5.117981649730087,5.117981649730087,2.4971739532235784,2.4971739532235784,0.07827981,0.07827981,0.77382684,1.2366014,-7.174909e-08,0.9999991
166,False,False,0.06850902052369409,0.4702221591660495,0.8871558442831401,0.32769690865051015,0.32769690865051015,0.022450194240288907,0.022450194240288907,-0.012643188,0.012643188,0.0060941074,0.8577423,-5.9604646e-09,0.99999875
167,True,False,0.45102131442472826,7.652623133340735e-05,0.000510174875556049,4.116189673726682,4.116189673726682,1.8564892770657013,1.8564892770657013,0.07390627,0.07390627,0.64425,0.95427835,-1.2874604e-07,0.99999905
168,False,False,0.011458493234173776,0.9118347831084929,0.9899961316524615,0.04008384509747258,0.04008384509747258,0.00045930046784905924,0.00045930046784905924,5.4998127e-05,5.4998127e-05,-0.017471822,1.0270699,1.66893e-08,0.99999887
169,False,False,-0.03711568454030806,0.760762647777539,0.9334511015675326,0.11875081870777292,0.11875081870777292,0.004407517926061012,-0.004407517926061012,-0.0018512759,0.0018512759,0.034093052,1.0338544,6.2584875e-09,0.999999
170,False,False,-0.13028859191870049,0.18740951171069511,0.6144574154449021,0.727208370872798,0.727208370872798,0.09474695467250897,-0.09474695467250897,-0.01344815,0.01344815,-0.035789724,0.9829971,1.7881394e-08,0.9999989
171,False,False,-0.08844431962971963,0.2954870981964441,0.783315254522362,0.5294614768958038,0.5294614768958038,0.046827860094195886,-0.046827860094195886,-0.0018796196,0.0018796196,-0.0335331,0.88234055,1.0356307e-08,0.99999875
172,False,True,-0.5223405877283449,3.9603302137897416e-06,3.04640785676134e-05,5.40226860093111,5.40226860093111,2.8218241560767394,-2.8218241560767394,-0.07847652,0.07847652,-0.66077864,1.0526885,-5.2452087e-08,0.9999989
173,False,False,0.103727493127857,0.4283709860935986,0.8840201977284382,0.36817995195354,0.36817995195354,0.03819038343607554,0.03819038343607554,0.0044942764,0.0044942764,-0.0131420065,1.0489689,1.07288365e-08,0.9999992
174,False,False,-0.13551687268502935,0.15896578792836535,0.5541976909863757,0.7986963329919188,0.7986963329919188,0.10823682927206567,-0.10823682927206567,-0.0051594456,0.0051594456,-0.03779459,1.0652704,0.0,0.9999992
175,True,False,0.7827127048181884,1.7115374173348373e-11,6.846149669339349e-10,10.76661360195151,10.76661360195151,8.427165254115765,8.427165254115765,0.19432843,0.19432843,0.64271146,1.3328149,4.321337e-08,0.9999993
176,False,False,0.03745939339595823,0.6957139789050459,0.9163002607368902,0.15756927032305668,0.15756927032305668,0.005902449284145466,0.005902449284145466,0.0030337356,0.0030337356,0.19031551,0.9132922,-2.9802323e-09,0.9999989
177,False,False,0.014478200526657246,0.9273407475465947,0.9899961316524615,0.032760656807306596,0.032760656807306596,0.00047431535864118365,0.00047431535864118365,-0.0136843845,0.0136843845,0.055254564,0.9991614,-8.34465e-09,0.9999989
178,False,False,0.1250361946611269,0.1566685836584605,0.5541976909863757,0.8050180827380018,0.8050180827380018,0.10065639769895594,0.10065639769895594,0.02886194,0.02886194,-0.07203908,0.92319745,5.662441e-09,0.99999905
179,False,False,-0.03699811216253712,0.7251251725679382,0.917879965275871,0.13958701816934654,0.13958701816934654,0.0051644561546635905,-0.0051644561546635905,-0.009296957,0.009296957,0.13335805,1.0099894,-2.2649765e-08,0.9999991
180,False,False,0.02309603394939951,0.88144277933669,0.9899961316524615,0.05480587556536627,0.05480587556536627,0.0012657983626842644,0.0012657983626842644,-0.0035827598,0.0035827598,-0.092281036,0.9469064,1.1920929e-08,0.9999988
181,False,False,0.16050084338171933,0.2502995088126486,0.7361750259195547,0.6015400026497296,0.6015400026497296,0.09654767775312328,0.09654767775312328,0.013114325,0.013114325,-0.21832281,0.9971206,4.4703484e-08,0.99999887
182,False,False,0.02331876408630936,0.8397394257784201,0.987649094213447,0.07585545620317379,0.07585545620317379,0.0017688554878611815,0.0017688554878611815,0.0025978598,0.0025978598,0.072778314,0.89956987,-5.2154063e-09,0.99999875
183,False,False,-0.03816398766473941,0.7183792152985817,0.9163002607368902,0.14364624150182687,0.14364624150182687,0.005482113388761899,-0.005482113388761899,-0.013090012,0.013090012,0.065238655,0.9888175,1.4305114e-08,0.99999887
184,False,False,-0.10651662421577271,0.3177578707664779,0.7894136271002175,0.49790368329758894,0.49790368329758894,0.05303501952945839,-0.05303501952945839,0.0016305485,0.0016305485,0.117708445,1.1700376,-1.3113022e-08,0.9999991
185,False,False,-0.0859585416636405,0.45062787534770266,0.8840201977284382,0.34618194679939324,0.34618194679939324,0.029757295297155824,-0.029757295297155824,-0.009588703,0.009588703,0.023719165,1.1067251,5.0961972e-08,0.99999917
186,False,True,-0.798686217674242,2.41390783369226e-10,6.8968795248350285e-09,9.617279315880346,9.617279315880346,7.681188441117195,-7.681188441117195,-0.1366333,0.1366333,-0.6140776,1.1215172,-7.390976e-08,0.9999991
187,False,False,0.25487192684786936,0.06396828650519046,0.2907649386599566,1.1940352824121427,1.1940352824121427,0.3043260731527227,0.3043260731527227,0.03602286,0.03602286,-0.06445315,0.9563242,4.7683715e-09,0.99999887
188,False,False,0.016134675621662934,0.8907725874773015,0.9899961316524615,0.050233156355696175,0.050233156355696175,0.0008104956832514336,0.0008104956832514336,0.0051906602,0.0051906602,0.08577959,0.9221989,3.2782554e-09,0.9999988
189,False,False,0.0723312007379003,0.5183078829586136,0.8910790650153227,0.2854121859137148,0.2854121859137148,0.020644206112367825,0.020644206112367825,0.0029155838,0.0029155838,-0.048692375,1.0238681,-6.556511e-09,0.99999905
190,False,False,0.07746927218399713,0.43540339303618314,0.8840201977284382,0.3611081908871396,0.3611081908871396,0.027974788727706607,0.027974788727706607,0.049844548,0.049844548,-0.092124596,1.0254787,-2.2947788e-08,0.99999917
191,False,False,-0.02350555232910165,0.864400686432843,0.9899961316524615,0.06328489690925264,0.06328489690925264,0.0014875464559422412,-0.0014875464559422412,-0.01319666,0.01319666,0.040246114,1.0400203,-1.8291175e-08,0.99999905
192,False,False,-0.02055696357125363,0.8786592509734034,0.9899961316524615,0.05617951413333616,0.05617951413333616,0.0011548802254897198,-0.0011548802254897198,-0.00022038915,0.00022038915,0.05106591,1.0005296,1.579523e-08,0.9999989
193,False,False,-0.005540148276312143,0.9559904393574149,0.9899961316524615,0.01954645098235219,0.01954645098235219,0.00010829023671789828,-0.00010829023671789828,0.0014637123,0.0014637123,0.06252494,1.0118749,-8.34465e-09,0.99999875
194,False,False,0.08588338979008371,0.4364804819118707,0.8840201977284382,0.3600351718610299,0.3600351718610299,0.03092104100308061,0.03092104100308061,0.018116731,0.018116731,-0.2998436,0.92647827,-5.2452087e-08,0.99999875
195,False,False,-0.20507867531737684,0.11294853819039292,0.4610144415934405,0.9471193854603438,0.9471193854603438,0.19423398893761532,-0.19423398893761532,-0.022329865,0.022329865,0.12309588,0.9512135,8.940697e-09,0.9999986
196,False,True,-0.6129143396890433,2.27107312448443e-09,4.129223862698964e-08,8.643768882051155,8.643768882051155,5.297889896767084,-5.297889896767084,-0.12072435,0.12072435,-0.58099353,1.2834129,-1.3053418e-07,0.99999917
197,False,False,0.019328178076089345,0.8543168942383638,0.9876495887148714,0.06838100531683311,0.06838100531683311,0.0013216802477857626,0.0013216802477857626,0.0020844247,0.0020844247,-0.116886064,0.9942127,7.152557e-09,0.99999905
198,False,False,0.1526167865462964,0.2760433777806273,0.7775869796637389,0.5590226670271157,0.5590226670271157,0.08531624304821864,0.08531624304821864,0.04166259,0.04166259,0.10180025,0.83493465,8.34465e-09,0.9999988
199,False,True,-0.6100318485249074,2.3415540935569584e-08,3.122072124742611e-07,7.630495804885133,7.630495804885133,4.654845461015629,-4.654845461015629,-0.13932288,0.13932288,-0.5087517,1.0836422,-2.7418137e-08,0.99999905
